Property;Induced;Confidence;T;GoldStandard;Same;MoreSpecific;LessSpecific
complexity;http://www.w3.org/2001/XMLSchema#string;3;1.0;http://www.w3.org/2001/XMLSchema#string;1;0;0
complexity;http://www.w3.org/2001/XMLSchema#string;3;0.9;http://www.w3.org/2001/XMLSchema#string;1;0;0
complexity;http://www.w3.org/2001/XMLSchema#string;3;0.8;http://www.w3.org/2001/XMLSchema#string;1;0;0
complexity;http://www.w3.org/2001/XMLSchema#string;3;0.7;http://www.w3.org/2001/XMLSchema#string;1;0;0
complexity;http://www.w3.org/2001/XMLSchema#string;3;0.6;http://www.w3.org/2001/XMLSchema#string;1;0;0
complexity;http://www.w3.org/2001/XMLSchema#string;3;0.5;http://www.w3.org/2001/XMLSchema#string;1;0;0
complexity;http://www.w3.org/2001/XMLSchema#string;3;0.4;http://www.w3.org/2001/XMLSchema#string;1;0;0
complexity;http://www.w3.org/2001/XMLSchema#string;3;0.3;http://www.w3.org/2001/XMLSchema#string;1;0;0
complexity;http://www.w3.org/2001/XMLSchema#string;3;0.2;http://www.w3.org/2001/XMLSchema#string;1;0;0
complexity;http://www.w3.org/2001/XMLSchema#string;3;0.1;http://www.w3.org/2001/XMLSchema#string;1;0;0
lastFlightEndDate;http://www.w3.org/2001/XMLSchema#date;7;1.0;http://www.w3.org/2001/XMLSchema#date;1;0;0
lastFlightEndDate;http://www.w3.org/2001/XMLSchema#date;7;0.9;http://www.w3.org/2001/XMLSchema#date;1;0;0
lastFlightEndDate;http://www.w3.org/2001/XMLSchema#date;7;0.8;http://www.w3.org/2001/XMLSchema#date;1;0;0
lastFlightEndDate;http://www.w3.org/2001/XMLSchema#date;7;0.7;http://www.w3.org/2001/XMLSchema#date;1;0;0
lastFlightEndDate;http://www.w3.org/2001/XMLSchema#date;7;0.6;http://www.w3.org/2001/XMLSchema#date;1;0;0
lastFlightEndDate;http://www.w3.org/2001/XMLSchema#date;7;0.5;http://www.w3.org/2001/XMLSchema#date;1;0;0
lastFlightEndDate;http://www.w3.org/2001/XMLSchema#date;7;0.4;http://www.w3.org/2001/XMLSchema#date;1;0;0
lastFlightEndDate;http://www.w3.org/2001/XMLSchema#date;7;0.3;http://www.w3.org/2001/XMLSchema#date;1;0;0
lastFlightEndDate;http://www.w3.org/2001/XMLSchema#date;7;0.2;http://www.w3.org/2001/XMLSchema#date;1;0;0
lastFlightEndDate;http://www.w3.org/2001/XMLSchema#date;7;0.1;http://www.w3.org/2001/XMLSchema#date;1;0;0
PopulatedPlace--populationMetroDensity;http://dbpedia.org/datatype/inhabitantsPerSquareKilometre;233;1.0;http://dbpedia.org/datatype/inhabitantsPerSquareKilometre;1;0;0
PopulatedPlace--populationMetroDensity;http://dbpedia.org/datatype/inhabitantsPerSquareKilometre;233;0.9;http://dbpedia.org/datatype/inhabitantsPerSquareKilometre;1;0;0
PopulatedPlace--populationMetroDensity;http://dbpedia.org/datatype/inhabitantsPerSquareKilometre;233;0.8;http://dbpedia.org/datatype/inhabitantsPerSquareKilometre;1;0;0
PopulatedPlace--populationMetroDensity;http://dbpedia.org/datatype/inhabitantsPerSquareKilometre;233;0.7;http://dbpedia.org/datatype/inhabitantsPerSquareKilometre;1;0;0
PopulatedPlace--populationMetroDensity;http://dbpedia.org/datatype/inhabitantsPerSquareKilometre;233;0.6;http://dbpedia.org/datatype/inhabitantsPerSquareKilometre;1;0;0
PopulatedPlace--populationMetroDensity;http://dbpedia.org/datatype/inhabitantsPerSquareKilometre;233;0.5;http://dbpedia.org/datatype/inhabitantsPerSquareKilometre;1;0;0
PopulatedPlace--populationMetroDensity;http://dbpedia.org/datatype/inhabitantsPerSquareKilometre;233;0.4;http://dbpedia.org/datatype/inhabitantsPerSquareKilometre;1;0;0
PopulatedPlace--populationMetroDensity;http://dbpedia.org/datatype/inhabitantsPerSquareKilometre;233;0.3;http://dbpedia.org/datatype/inhabitantsPerSquareKilometre;1;0;0
PopulatedPlace--populationMetroDensity;http://dbpedia.org/datatype/inhabitantsPerSquareKilometre;233;0.2;http://dbpedia.org/datatype/inhabitantsPerSquareKilometre;1;0;0
PopulatedPlace--populationMetroDensity;http://dbpedia.org/datatype/inhabitantsPerSquareKilometre;233;0.1;http://dbpedia.org/datatype/inhabitantsPerSquareKilometre;1;0;0
graySubject;http://www.w3.org/2001/XMLSchema#positiveInteger;2871;1.0;http://www.w3.org/2001/XMLSchema#positiveInteger;1;0;0
graySubject;http://www.w3.org/2001/XMLSchema#positiveInteger;2871;0.9;http://www.w3.org/2001/XMLSchema#positiveInteger;1;0;0
graySubject;http://www.w3.org/2001/XMLSchema#positiveInteger;2871;0.8;http://www.w3.org/2001/XMLSchema#positiveInteger;1;0;0
graySubject;http://www.w3.org/2001/XMLSchema#positiveInteger;2871;0.7;http://www.w3.org/2001/XMLSchema#positiveInteger;1;0;0
graySubject;http://www.w3.org/2001/XMLSchema#positiveInteger;2871;0.6;http://www.w3.org/2001/XMLSchema#positiveInteger;1;0;0
graySubject;http://www.w3.org/2001/XMLSchema#positiveInteger;2871;0.5;http://www.w3.org/2001/XMLSchema#positiveInteger;1;0;0
graySubject;http://www.w3.org/2001/XMLSchema#positiveInteger;2871;0.4;http://www.w3.org/2001/XMLSchema#positiveInteger;1;0;0
graySubject;http://www.w3.org/2001/XMLSchema#positiveInteger;2871;0.3;http://www.w3.org/2001/XMLSchema#positiveInteger;1;0;0
graySubject;http://www.w3.org/2001/XMLSchema#positiveInteger;2871;0.2;http://www.w3.org/2001/XMLSchema#positiveInteger;1;0;0
graySubject;http://www.w3.org/2001/XMLSchema#positiveInteger;2871;0.1;http://www.w3.org/2001/XMLSchema#positiveInteger;1;0;0
iso6391Code;http://www.w3.org/2001/XMLSchema#string;194;1.0;http://www.w3.org/2001/XMLSchema#string;1;0;0
iso6391Code;http://www.w3.org/2001/XMLSchema#string;194;0.9;http://www.w3.org/2001/XMLSchema#string;1;0;0
iso6391Code;http://www.w3.org/2001/XMLSchema#string;194;0.8;http://www.w3.org/2001/XMLSchema#string;1;0;0
iso6391Code;http://www.w3.org/2001/XMLSchema#string;194;0.7;http://www.w3.org/2001/XMLSchema#string;1;0;0
iso6391Code;http://www.w3.org/2001/XMLSchema#string;194;0.6;http://www.w3.org/2001/XMLSchema#string;1;0;0
iso6391Code;http://www.w3.org/2001/XMLSchema#string;194;0.5;http://www.w3.org/2001/XMLSchema#string;1;0;0
iso6391Code;http://www.w3.org/2001/XMLSchema#string;194;0.4;http://www.w3.org/2001/XMLSchema#string;1;0;0
iso6391Code;http://www.w3.org/2001/XMLSchema#string;194;0.3;http://www.w3.org/2001/XMLSchema#string;1;0;0
iso6391Code;http://www.w3.org/2001/XMLSchema#string;194;0.2;http://www.w3.org/2001/XMLSchema#string;1;0;0
iso6391Code;http://www.w3.org/2001/XMLSchema#string;194;0.1;http://www.w3.org/2001/XMLSchema#string;1;0;0
lastElectionDate;http://www.w3.org/2001/XMLSchema#date;815;1.0;http://www.w3.org/2001/XMLSchema#date;1;0;0
lastElectionDate;http://www.w3.org/2001/XMLSchema#date;815;0.9;http://www.w3.org/2001/XMLSchema#date;1;0;0
lastElectionDate;http://www.w3.org/2001/XMLSchema#date;815;0.8;http://www.w3.org/2001/XMLSchema#date;1;0;0
lastElectionDate;http://www.w3.org/2001/XMLSchema#date;815;0.7;http://www.w3.org/2001/XMLSchema#date;1;0;0
lastElectionDate;http://www.w3.org/2001/XMLSchema#date;815;0.6;http://www.w3.org/2001/XMLSchema#date;1;0;0
lastElectionDate;http://www.w3.org/2001/XMLSchema#date;815;0.5;http://www.w3.org/2001/XMLSchema#date;1;0;0
lastElectionDate;http://www.w3.org/2001/XMLSchema#date;815;0.4;http://www.w3.org/2001/XMLSchema#date;1;0;0
lastElectionDate;http://www.w3.org/2001/XMLSchema#date;815;0.3;http://www.w3.org/2001/XMLSchema#date;1;0;0
lastElectionDate;http://www.w3.org/2001/XMLSchema#date;815;0.2;http://www.w3.org/2001/XMLSchema#date;1;0;0
lastElectionDate;http://www.w3.org/2001/XMLSchema#date;815;0.1;http://www.w3.org/2001/XMLSchema#date;1;0;0
duration;http://www.w3.org/2001/XMLSchema#double;61;1.0;http://www.w3.org/2001/XMLSchema#double;1;0;0
duration;http://www.w3.org/2001/XMLSchema#double;61;0.9;http://www.w3.org/2001/XMLSchema#double;1;0;0
duration;http://www.w3.org/2001/XMLSchema#double;61;0.8;http://www.w3.org/2001/XMLSchema#double;1;0;0
duration;http://www.w3.org/2001/XMLSchema#double;61;0.7;http://www.w3.org/2001/XMLSchema#double;1;0;0
duration;http://www.w3.org/2001/XMLSchema#double;61;0.6;http://www.w3.org/2001/XMLSchema#double;1;0;0
duration;http://www.w3.org/2001/XMLSchema#double;61;0.5;http://www.w3.org/2001/XMLSchema#double;1;0;0
duration;http://www.w3.org/2001/XMLSchema#double;61;0.4;http://www.w3.org/2001/XMLSchema#double;1;0;0
duration;http://www.w3.org/2001/XMLSchema#double;61;0.3;http://www.w3.org/2001/XMLSchema#double;1;0;0
duration;http://www.w3.org/2001/XMLSchema#double;61;0.2;http://www.w3.org/2001/XMLSchema#double;1;0;0
duration;http://www.w3.org/2001/XMLSchema#double;61;0.1;http://www.w3.org/2001/XMLSchema#double;1;0;0
maximumBoatBeam;http://www.w3.org/2001/XMLSchema#double;79;1.0;http://www.w3.org/2001/XMLSchema#double;1;0;0
maximumBoatBeam;http://www.w3.org/2001/XMLSchema#double;79;0.9;http://www.w3.org/2001/XMLSchema#double;1;0;0
maximumBoatBeam;http://www.w3.org/2001/XMLSchema#double;79;0.8;http://www.w3.org/2001/XMLSchema#double;1;0;0
maximumBoatBeam;http://www.w3.org/2001/XMLSchema#double;79;0.7;http://www.w3.org/2001/XMLSchema#double;1;0;0
maximumBoatBeam;http://www.w3.org/2001/XMLSchema#double;79;0.6;http://www.w3.org/2001/XMLSchema#double;1;0;0
maximumBoatBeam;http://www.w3.org/2001/XMLSchema#double;79;0.5;http://www.w3.org/2001/XMLSchema#double;1;0;0
maximumBoatBeam;http://www.w3.org/2001/XMLSchema#double;79;0.4;http://www.w3.org/2001/XMLSchema#double;1;0;0
maximumBoatBeam;http://www.w3.org/2001/XMLSchema#double;79;0.3;http://www.w3.org/2001/XMLSchema#double;1;0;0
maximumBoatBeam;http://www.w3.org/2001/XMLSchema#double;79;0.2;http://www.w3.org/2001/XMLSchema#double;1;0;0
maximumBoatBeam;http://www.w3.org/2001/XMLSchema#double;79;0.1;http://www.w3.org/2001/XMLSchema#double;1;0;0
established;http://www.w3.org/2001/XMLSchema#string;2415;1.0;http://www.w3.org/2001/XMLSchema#string;1;0;0
established;http://www.w3.org/2001/XMLSchema#string;2415;0.9;http://www.w3.org/2001/XMLSchema#string;1;0;0
established;http://www.w3.org/2001/XMLSchema#string;2415;0.8;http://www.w3.org/2001/XMLSchema#string;1;0;0
established;http://www.w3.org/2001/XMLSchema#string;2415;0.7;http://www.w3.org/2001/XMLSchema#string;1;0;0
established;http://www.w3.org/2001/XMLSchema#string;2415;0.6;http://www.w3.org/2001/XMLSchema#string;1;0;0
established;http://www.w3.org/2001/XMLSchema#string;2415;0.5;http://www.w3.org/2001/XMLSchema#string;1;0;0
established;http://www.w3.org/2001/XMLSchema#string;2415;0.4;http://www.w3.org/2001/XMLSchema#string;1;0;0
established;http://www.w3.org/2001/XMLSchema#string;2415;0.3;http://www.w3.org/2001/XMLSchema#string;1;0;0
established;http://www.w3.org/2001/XMLSchema#string;2415;0.2;http://www.w3.org/2001/XMLSchema#string;1;0;0
established;http://www.w3.org/2001/XMLSchema#string;2415;0.1;http://www.w3.org/2001/XMLSchema#string;1;0;0
numberOfOfficials;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;2;1.0;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;1;0;0
numberOfOfficials;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;2;0.9;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;1;0;0
numberOfOfficials;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;2;0.8;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;1;0;0
numberOfOfficials;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;2;0.7;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;1;0;0
numberOfOfficials;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;2;0.6;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;1;0;0
numberOfOfficials;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;2;0.5;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;1;0;0
numberOfOfficials;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;2;0.4;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;1;0;0
numberOfOfficials;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;2;0.3;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;1;0;0
numberOfOfficials;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;2;0.2;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;1;0;0
numberOfOfficials;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;2;0.1;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;1;0;0
canonizedDate;http://www.w3.org/2001/XMLSchema#date;444;1.0;http://www.w3.org/2001/XMLSchema#date;1;0;0
canonizedDate;http://www.w3.org/2001/XMLSchema#date;444;0.9;http://www.w3.org/2001/XMLSchema#date;1;0;0
canonizedDate;http://www.w3.org/2001/XMLSchema#date;444;0.8;http://www.w3.org/2001/XMLSchema#date;1;0;0
canonizedDate;http://www.w3.org/2001/XMLSchema#date;444;0.7;http://www.w3.org/2001/XMLSchema#date;1;0;0
canonizedDate;http://www.w3.org/2001/XMLSchema#date;444;0.6;http://www.w3.org/2001/XMLSchema#date;1;0;0
canonizedDate;http://www.w3.org/2001/XMLSchema#date;444;0.5;http://www.w3.org/2001/XMLSchema#date;1;0;0
canonizedDate;http://www.w3.org/2001/XMLSchema#date;444;0.4;http://www.w3.org/2001/XMLSchema#date;1;0;0
canonizedDate;http://www.w3.org/2001/XMLSchema#date;444;0.3;http://www.w3.org/2001/XMLSchema#date;1;0;0
canonizedDate;http://www.w3.org/2001/XMLSchema#date;444;0.2;http://www.w3.org/2001/XMLSchema#date;1;0;0
canonizedDate;http://www.w3.org/2001/XMLSchema#date;444;0.1;http://www.w3.org/2001/XMLSchema#date;1;0;0
firstAirDate;http://www.w3.org/2001/XMLSchema#date;10000;1.0;http://www.w3.org/2001/XMLSchema#date;1;0;0
firstAirDate;http://www.w3.org/2001/XMLSchema#date;10000;0.9;http://www.w3.org/2001/XMLSchema#date;1;0;0
firstAirDate;http://www.w3.org/2001/XMLSchema#date;10000;0.8;http://www.w3.org/2001/XMLSchema#date;1;0;0
firstAirDate;http://www.w3.org/2001/XMLSchema#date;10000;0.7;http://www.w3.org/2001/XMLSchema#date;1;0;0
firstAirDate;http://www.w3.org/2001/XMLSchema#date;10000;0.6;http://www.w3.org/2001/XMLSchema#date;1;0;0
firstAirDate;http://www.w3.org/2001/XMLSchema#date;10000;0.5;http://www.w3.org/2001/XMLSchema#date;1;0;0
firstAirDate;http://www.w3.org/2001/XMLSchema#date;10000;0.4;http://www.w3.org/2001/XMLSchema#date;1;0;0
firstAirDate;http://www.w3.org/2001/XMLSchema#date;10000;0.3;http://www.w3.org/2001/XMLSchema#date;1;0;0
firstAirDate;http://www.w3.org/2001/XMLSchema#date;10000;0.2;http://www.w3.org/2001/XMLSchema#date;1;0;0
firstAirDate;http://www.w3.org/2001/XMLSchema#date;10000;0.1;http://www.w3.org/2001/XMLSchema#date;1;0;0
parkingInformation;http://www.w3.org/2001/XMLSchema#string;4571;1.0;http://www.w3.org/2001/XMLSchema#string;1;0;0
parkingInformation;http://www.w3.org/2001/XMLSchema#string;4571;0.9;http://www.w3.org/2001/XMLSchema#string;1;0;0
parkingInformation;http://www.w3.org/2001/XMLSchema#string;4571;0.8;http://www.w3.org/2001/XMLSchema#string;1;0;0
parkingInformation;http://www.w3.org/2001/XMLSchema#string;4571;0.7;http://www.w3.org/2001/XMLSchema#string;1;0;0
parkingInformation;http://www.w3.org/2001/XMLSchema#string;4571;0.6;http://www.w3.org/2001/XMLSchema#string;1;0;0
parkingInformation;http://www.w3.org/2001/XMLSchema#string;4571;0.5;http://www.w3.org/2001/XMLSchema#string;1;0;0
parkingInformation;http://www.w3.org/2001/XMLSchema#string;4571;0.4;http://www.w3.org/2001/XMLSchema#string;1;0;0
parkingInformation;http://www.w3.org/2001/XMLSchema#string;4571;0.3;http://www.w3.org/2001/XMLSchema#string;1;0;0
parkingInformation;http://www.w3.org/2001/XMLSchema#string;4571;0.2;http://www.w3.org/2001/XMLSchema#string;1;0;0
parkingInformation;http://www.w3.org/2001/XMLSchema#string;4571;0.1;http://www.w3.org/2001/XMLSchema#string;1;0;0
numberOfLocations;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;3077;1.0;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;1;0;0
numberOfLocations;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;3077;0.9;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;1;0;0
numberOfLocations;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;3077;0.8;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;1;0;0
numberOfLocations;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;3077;0.7;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;1;0;0
numberOfLocations;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;3077;0.6;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;1;0;0
numberOfLocations;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;3077;0.5;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;1;0;0
numberOfLocations;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;3077;0.4;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;1;0;0
numberOfLocations;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;3077;0.3;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;1;0;0
numberOfLocations;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;3077;0.2;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;1;0;0
numberOfLocations;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;3077;0.1;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;1;0;0
endYearOfInsertion;http://www.w3.org/2001/XMLSchema#gYear;5549;1.0;http://www.w3.org/2001/XMLSchema#gYear;1;0;0
endYearOfInsertion;http://www.w3.org/2001/XMLSchema#gYear;5549;0.9;http://www.w3.org/2001/XMLSchema#gYear;1;0;0
endYearOfInsertion;http://www.w3.org/2001/XMLSchema#gYear;5549;0.8;http://www.w3.org/2001/XMLSchema#gYear;1;0;0
endYearOfInsertion;http://www.w3.org/2001/XMLSchema#gYear;5549;0.7;http://www.w3.org/2001/XMLSchema#gYear;1;0;0
endYearOfInsertion;http://www.w3.org/2001/XMLSchema#gYear;5549;0.6;http://www.w3.org/2001/XMLSchema#gYear;1;0;0
endYearOfInsertion;http://www.w3.org/2001/XMLSchema#gYear;5549;0.5;http://www.w3.org/2001/XMLSchema#gYear;1;0;0
endYearOfInsertion;http://www.w3.org/2001/XMLSchema#gYear;5549;0.4;http://www.w3.org/2001/XMLSchema#gYear;1;0;0
endYearOfInsertion;http://www.w3.org/2001/XMLSchema#gYear;5549;0.3;http://www.w3.org/2001/XMLSchema#gYear;1;0;0
endYearOfInsertion;http://www.w3.org/2001/XMLSchema#gYear;5549;0.2;http://www.w3.org/2001/XMLSchema#gYear;1;0;0
endYearOfInsertion;http://www.w3.org/2001/XMLSchema#gYear;5549;0.1;http://www.w3.org/2001/XMLSchema#gYear;1;0;0
Planet--periapsis;http://dbpedia.org/datatype/kilometre;3098;1.0;http://dbpedia.org/datatype/kilometre;1;0;0
Planet--periapsis;http://dbpedia.org/datatype/kilometre;3098;0.9;http://dbpedia.org/datatype/kilometre;1;0;0
Planet--periapsis;http://dbpedia.org/datatype/kilometre;3098;0.8;http://dbpedia.org/datatype/kilometre;1;0;0
Planet--periapsis;http://dbpedia.org/datatype/kilometre;3098;0.7;http://dbpedia.org/datatype/kilometre;1;0;0
Planet--periapsis;http://dbpedia.org/datatype/kilometre;3098;0.6;http://dbpedia.org/datatype/kilometre;1;0;0
Planet--periapsis;http://dbpedia.org/datatype/kilometre;3098;0.5;http://dbpedia.org/datatype/kilometre;1;0;0
Planet--periapsis;http://dbpedia.org/datatype/kilometre;3098;0.4;http://dbpedia.org/datatype/kilometre;1;0;0
Planet--periapsis;http://dbpedia.org/datatype/kilometre;3098;0.3;http://dbpedia.org/datatype/kilometre;1;0;0
Planet--periapsis;http://dbpedia.org/datatype/kilometre;3098;0.2;http://dbpedia.org/datatype/kilometre;1;0;0
Planet--periapsis;http://dbpedia.org/datatype/kilometre;3098;0.1;http://dbpedia.org/datatype/kilometre;1;0;0
reopeningYear;http://www.w3.org/2001/XMLSchema#gYear;130;1.0;http://www.w3.org/2001/XMLSchema#gYear;1;0;0
reopeningYear;http://www.w3.org/2001/XMLSchema#gYear;130;0.9;http://www.w3.org/2001/XMLSchema#gYear;1;0;0
reopeningYear;http://www.w3.org/2001/XMLSchema#gYear;130;0.8;http://www.w3.org/2001/XMLSchema#gYear;1;0;0
reopeningYear;http://www.w3.org/2001/XMLSchema#gYear;130;0.7;http://www.w3.org/2001/XMLSchema#gYear;1;0;0
reopeningYear;http://www.w3.org/2001/XMLSchema#gYear;130;0.6;http://www.w3.org/2001/XMLSchema#gYear;1;0;0
reopeningYear;http://www.w3.org/2001/XMLSchema#gYear;130;0.5;http://www.w3.org/2001/XMLSchema#gYear;1;0;0
reopeningYear;http://www.w3.org/2001/XMLSchema#gYear;130;0.4;http://www.w3.org/2001/XMLSchema#gYear;1;0;0
reopeningYear;http://www.w3.org/2001/XMLSchema#gYear;130;0.3;http://www.w3.org/2001/XMLSchema#gYear;1;0;0
reopeningYear;http://www.w3.org/2001/XMLSchema#gYear;130;0.2;http://www.w3.org/2001/XMLSchema#gYear;1;0;0
reopeningYear;http://www.w3.org/2001/XMLSchema#gYear;130;0.1;http://www.w3.org/2001/XMLSchema#gYear;1;0;0
speedLimit;http://www.w3.org/2001/XMLSchema#double;1241;1.0;http://www.w3.org/2001/XMLSchema#double;1;0;0
speedLimit;http://www.w3.org/2001/XMLSchema#double;1241;0.9;http://www.w3.org/2001/XMLSchema#double;1;0;0
speedLimit;http://www.w3.org/2001/XMLSchema#double;1241;0.8;http://www.w3.org/2001/XMLSchema#double;1;0;0
speedLimit;http://www.w3.org/2001/XMLSchema#double;1241;0.7;http://www.w3.org/2001/XMLSchema#double;1;0;0
speedLimit;http://www.w3.org/2001/XMLSchema#double;1241;0.6;http://www.w3.org/2001/XMLSchema#double;1;0;0
speedLimit;http://www.w3.org/2001/XMLSchema#double;1241;0.5;http://www.w3.org/2001/XMLSchema#double;1;0;0
speedLimit;http://www.w3.org/2001/XMLSchema#double;1241;0.4;http://www.w3.org/2001/XMLSchema#double;1;0;0
speedLimit;http://www.w3.org/2001/XMLSchema#double;1241;0.3;http://www.w3.org/2001/XMLSchema#double;1;0;0
speedLimit;http://www.w3.org/2001/XMLSchema#double;1241;0.2;http://www.w3.org/2001/XMLSchema#double;1;0;0
speedLimit;http://www.w3.org/2001/XMLSchema#double;1241;0.1;http://www.w3.org/2001/XMLSchema#double;1;0;0
Lake--volume;http://dbpedia.org/datatype/cubicMetre;1382;1.0;http://dbpedia.org/datatype/cubicMetre;1;0;0
Lake--volume;http://dbpedia.org/datatype/cubicMetre;1382;0.9;http://dbpedia.org/datatype/cubicMetre;1;0;0
Lake--volume;http://dbpedia.org/datatype/cubicMetre;1382;0.8;http://dbpedia.org/datatype/cubicMetre;1;0;0
Lake--volume;http://dbpedia.org/datatype/cubicMetre;1382;0.7;http://dbpedia.org/datatype/cubicMetre;1;0;0
Lake--volume;http://dbpedia.org/datatype/cubicMetre;1382;0.6;http://dbpedia.org/datatype/cubicMetre;1;0;0
Lake--volume;http://dbpedia.org/datatype/cubicMetre;1382;0.5;http://dbpedia.org/datatype/cubicMetre;1;0;0
Lake--volume;http://dbpedia.org/datatype/cubicMetre;1382;0.4;http://dbpedia.org/datatype/cubicMetre;1;0;0
Lake--volume;http://dbpedia.org/datatype/cubicMetre;1382;0.3;http://dbpedia.org/datatype/cubicMetre;1;0;0
Lake--volume;http://dbpedia.org/datatype/cubicMetre;1382;0.2;http://dbpedia.org/datatype/cubicMetre;1;0;0
Lake--volume;http://dbpedia.org/datatype/cubicMetre;1382;0.1;http://dbpedia.org/datatype/cubicMetre;1;0;0
entrezgene;http://www.w3.org/2001/XMLSchema#string;10000;1.0;http://www.w3.org/2001/XMLSchema#string;1;0;0
entrezgene;http://www.w3.org/2001/XMLSchema#string;10000;0.9;http://www.w3.org/2001/XMLSchema#string;1;0;0
entrezgene;http://www.w3.org/2001/XMLSchema#string;10000;0.8;http://www.w3.org/2001/XMLSchema#string;1;0;0
entrezgene;http://www.w3.org/2001/XMLSchema#string;10000;0.7;http://www.w3.org/2001/XMLSchema#string;1;0;0
entrezgene;http://www.w3.org/2001/XMLSchema#string;10000;0.6;http://www.w3.org/2001/XMLSchema#string;1;0;0
entrezgene;http://www.w3.org/2001/XMLSchema#string;10000;0.5;http://www.w3.org/2001/XMLSchema#string;1;0;0
entrezgene;http://www.w3.org/2001/XMLSchema#string;10000;0.4;http://www.w3.org/2001/XMLSchema#string;1;0;0
entrezgene;http://www.w3.org/2001/XMLSchema#string;10000;0.3;http://www.w3.org/2001/XMLSchema#string;1;0;0
entrezgene;http://www.w3.org/2001/XMLSchema#string;10000;0.2;http://www.w3.org/2001/XMLSchema#string;1;0;0
entrezgene;http://www.w3.org/2001/XMLSchema#string;10000;0.1;http://www.w3.org/2001/XMLSchema#string;1;0;0
Person--weight;http://dbpedia.org/datatype/kilogram;10000;1.0;http://dbpedia.org/datatype/kilogram;1;0;0
Person--weight;http://dbpedia.org/datatype/kilogram;10000;0.9;http://dbpedia.org/datatype/kilogram;1;0;0
Person--weight;http://dbpedia.org/datatype/kilogram;10000;0.8;http://dbpedia.org/datatype/kilogram;1;0;0
Person--weight;http://dbpedia.org/datatype/kilogram;10000;0.7;http://dbpedia.org/datatype/kilogram;1;0;0
Person--weight;http://dbpedia.org/datatype/kilogram;10000;0.6;http://dbpedia.org/datatype/kilogram;1;0;0
Person--weight;http://dbpedia.org/datatype/kilogram;10000;0.5;http://dbpedia.org/datatype/kilogram;1;0;0
Person--weight;http://dbpedia.org/datatype/kilogram;10000;0.4;http://dbpedia.org/datatype/kilogram;1;0;0
Person--weight;http://dbpedia.org/datatype/kilogram;10000;0.3;http://dbpedia.org/datatype/kilogram;1;0;0
Person--weight;http://dbpedia.org/datatype/kilogram;10000;0.2;http://dbpedia.org/datatype/kilogram;1;0;0
Person--weight;http://dbpedia.org/datatype/kilogram;10000;0.1;http://dbpedia.org/datatype/kilogram;1;0;0
latestReleaseVersion;http://www.w3.org/2001/XMLSchema#string;8636;1.0;http://www.w3.org/2001/XMLSchema#string;1;0;0
latestReleaseVersion;http://www.w3.org/2001/XMLSchema#string;8636;0.9;http://www.w3.org/2001/XMLSchema#string;1;0;0
latestReleaseVersion;http://www.w3.org/2001/XMLSchema#string;8636;0.8;http://www.w3.org/2001/XMLSchema#string;1;0;0
latestReleaseVersion;http://www.w3.org/2001/XMLSchema#string;8636;0.7;http://www.w3.org/2001/XMLSchema#string;1;0;0
latestReleaseVersion;http://www.w3.org/2001/XMLSchema#string;8636;0.6;http://www.w3.org/2001/XMLSchema#string;1;0;0
